payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_date_year,payment_date_month
Pay-466275,Inv-983087,2021-10-11,2881187.8,Cheque,2021,10
Pay-553425,Inv-548085,2019-05-28,227980.31,Upi,2019,5
Pay-135993,Inv-755938,2024-05-12,1347127.8,Cash,2024,5
Pay-744991,Inv-699499,2021-12-18,198759.0,Cash,2021,12
Pay-217036,Inv-722607,2019-10-18,126686.0,Upi,2019,10
Pay-822322,Inv-325645,2022-01-05,167725.2,Cash,2022,1
Pay-112953,Inv-200347,2023-02-24,1179123.0,Cash,2023,2
Pay-469605,Inv-308936,2024-09-04,1372053.0,Cash,2024,9
Pay-992965,Inv-587732,2021-06-23,213154.13,Credit Card,2021,6
Pay-387443,Inv-201521,2024-12-09,409775.71,Cash,2024,12
Pay-343937,Inv-559248,2024-04-16,470400.0,Cheque,2024,4
Pay-709734,Inv-884074,2019-11-13,108751.67,Bank Transfer,2019,11
Pay-894560,Inv-613611,2023-11-18,678741.56,Upi,2023,11
Pay-998625,Inv-546197,2022-10-05,425039.33,Credit Card,2022,10
Pay-359624,Inv-546197,2022-11-06,3734203.87,Upi,2022,11
Pay-288121,Inv-757386,2024-06-09,5950376.2,Cash,2024,6
Pay-290677,Inv-177476,2024-01-24,3371008.0,Upi,2024,1
Pay-635233,Inv-548418,2023-08-22,1862393.6,Cheque,2023,8
Pay-763910,Inv-517276,2021-07-27,139804.8,Bank Transfer,2021,7
Pay-952152,Inv-425096,2020-10-27,371880.0,Cash,2020,10
Pay-464258,Inv-624675,2020-09-19,1605342.0,Upi,2020,9
Pay-403070,Inv-410128,2023-11-01,18219.2,Cheque,2023,11
Pay-960341,Inv-464675,2019-03-31,1139239.66,Upi,2019,3
Pay-706632,Inv-137461,2024-11-25,721578.83,Bank Transfer,2024,11
Pay-269698,Inv-917062,2023-09-05,23487.01,Bank Transfer,2023,9
Pay-997505,Inv-584079,2021-10-10,1743949.72,Credit Card,2021,10
Pay-325688,Inv-584079,2021-10-11,1359155.48,Credit Card,2021,10
Pay-484485,Inv-797122,2019-12-12,2146413.4,Bank Transfer,2019,12
Pay-991768,Inv-624407,2023-03-04,267322.2,Bank Transfer,2023,3
Pay-920400,Inv-972028,2024-11-23,980520.0,Credit Card,2024,11
Pay-346259,Inv-369180,2020-07-22,1358436.4,Cash,2020,7
Pay-167392,Inv-791669,2020-10-31,671298.24,Bank Transfer,2020,10
Pay-408827,Inv-801088,2019-05-31,1791050.8,Bank Transfer,2019,5
Pay-350119,Inv-764049,2023-05-07,2954848.0,Credit Card,2023,5
Pay-838766,Inv-812799,2021-09-22,3757891.0,Cash,2021,9
Pay-834624,Inv-219438,2022-10-28,94899.87,Cash,2022,10
Pay-437168,Inv-219438,2022-10-25,2036176.13,Cheque,2022,10
Pay-231904,Inv-362704,2024-10-26,132396.0,Cheque,2024,10
Pay-992437,Inv-732273,2023-01-23,2624949.6,Credit Card,2023,1
Pay-201420,Inv-521693,2020-08-17,1507517.99,Upi,2020,8
Pay-529833,Inv-614443,2020-06-28,2738215.0,Credit Card,2020,6
Pay-393269,Inv-297892,2020-12-28,2223981.6,Bank Transfer,2020,12
Pay-614600,Inv-114230,2020-12-15,422804.0,Bank Transfer,2020,12
Pay-112031,Inv-592208,2020-04-01,624431.12,Credit Card,2020,4
Pay-801890,Inv-592208,2020-03-20,599858.08,Upi,2020,3
Pay-846584,Inv-604139,2024-10-14,1405297.47,Credit Card,2024,10
Pay-848761,Inv-645058,2024-07-08,1660158.87,Bank Transfer,2024,7
Pay-745594,Inv-540947,2022-01-05,1057091.0,Upi,2022,1
Pay-765602,Inv-876921,2019-12-21,1616753.32,Upi,2019,12
Pay-117927,Inv-131430,2020-10-03,756073.6,Upi,2020,10
Pay-332857,Inv-702694,2024-11-28,2281151.4,Bank Transfer,2024,11
Pay-881680,Inv-887555,2019-07-10,1852973.0,Cash,2019,7
Pay-388424,Inv-242729,2024-10-02,283746.13,Credit Card,2024,10
Pay-766155,Inv-672142,2024-07-17,3170562.4,Cheque,2024,7
Pay-767479,Inv-987531,2019-11-03,428600.0,Upi,2019,11
Pay-401568,Inv-518713,2024-09-19,4996571.0,Upi,2024,9
Pay-292876,Inv-275814,2021-10-07,4671964.6,Credit Card,2021,10
Pay-233160,Inv-275814,2021-08-29,244338.0,Cash,2021,8
Pay-121625,Inv-947836,2023-04-14,18526.0,Cheque,2023,4
Pay-252105,Inv-638443,2022-10-20,427912.34,Upi,2022,10
Pay-383391,Inv-638443,2022-10-13,4404758.66,Upi,2022,10
Pay-897858,Inv-988591,2023-02-26,1395029.0,Cheque,2023,2
Pay-278947,Inv-924895,2022-04-19,1559922.31,Credit Card,2022,4
Pay-308072,Inv-924895,2022-04-28,244006.85,Bank Transfer,2022,4
Pay-424043,Inv-924895,2022-04-24,289403.04,Upi,2022,4
Pay-991325,Inv-371455,2020-11-17,315982.0,Cash,2020,11
Pay-228867,Inv-833172,2022-03-06,158887.0,Bank Transfer,2022,3
Pay-356644,Inv-567845,2020-07-13,1521330.68,Bank Transfer,2020,7
Pay-736697,Inv-367753,2024-09-06,37982.07,Credit Card,2024,9
Pay-485313,Inv-679973,2023-02-09,1154728.0,Upi,2023,2
Pay-307612,Inv-973856,2022-01-06,3602049.0,Upi,2022,1
Pay-600870,Inv-955605,2021-11-11,241425.0,Upi,2021,11
Pay-602689,Inv-104476,2024-04-02,867137.8,Bank Transfer,2024,4
Pay-729072,Inv-878343,2023-06-13,1257159.93,Upi,2023,6
Pay-362699,Inv-738257,2022-01-30,386817.0,Upi,2022,1
Pay-271145,Inv-759760,2020-10-16,1757828.0,Cash,2020,10
Pay-703286,Inv-457168,2024-05-17,1446911.4,Upi,2024,5
Pay-446271,Inv-768063,2019-09-06,505600.0,Cheque,2019,9
Pay-937286,Inv-715832,2020-12-27,117693.2,Bank Transfer,2020,12
Pay-635486,Inv-331755,2020-02-20,3272876.8,Cash,2020,2
Pay-911347,Inv-763888,2025-02-27,65423.05,Cheque,2025,2
Pay-273565,Inv-763888,2025-01-12,437616.95,Credit Card,2025,1
Pay-679609,Inv-448473,2024-04-10,7434227.4,Cheque,2024,4
Pay-557761,Inv-694243,2020-08-21,1055498.08,Cheque,2020,8
Pay-317347,Inv-694243,2020-08-30,670876.39,Upi,2020,8
Pay-789882,Inv-694243,2020-09-23,260588.53,Credit Card,2020,9
Pay-381228,Inv-259158,2020-02-13,603520.0,Credit Card,2020,2
Pay-230053,Inv-979603,2020-08-06,384680.72,Bank Transfer,2020,8
Pay-533923,Inv-710817,2020-08-02,1795633.0,Cheque,2020,8
Pay-380479,Inv-383848,2019-02-02,752958.0,Cash,2019,2
Pay-260318,Inv-753474,2024-08-22,2568220.6,Credit Card,2024,8
Pay-390536,Inv-278068,2019-03-11,33736.2,Credit Card,2019,3
Pay-247985,Inv-606182,2022-03-27,441792.0,Credit Card,2022,3
Pay-322776,Inv-614153,2023-03-12,1498261.61,Upi,2023,3
Pay-352573,Inv-770441,2021-05-17,610521.4,Cash,2021,5
Pay-573420,Inv-579061,2021-03-15,2482762.0,Cheque,2021,3
Pay-432279,Inv-844416,2019-03-31,1536986.2,Cheque,2019,3
Pay-473363,Inv-505174,2021-12-28,182456.0,Cash,2021,12
Pay-767734,Inv-864309,2024-07-18,1396.35,Upi,2024,7
Pay-798387,Inv-864309,2024-06-28,1967.79,Cash,2024,6
Pay-993066,Inv-864309,2024-06-28,4659.86,Cheque,2024,6
Pay-402340,Inv-738328,2022-10-06,709051.0,Upi,2022,10
Pay-492237,Inv-661926,2019-05-20,3774019.92,Credit Card,2019,5
Pay-947612,Inv-661926,2019-06-10,1230047.28,Credit Card,2019,6
Pay-229830,Inv-890729,2021-11-14,383828.43,Cash,2021,11
Pay-624843,Inv-130881,2020-09-16,477863.88,Credit Card,2020,9
Pay-437160,Inv-769203,2021-05-09,3063916.6,Cash,2021,5
Pay-956404,Inv-714312,2020-08-10,820366.4,Bank Transfer,2020,8
Pay-849543,Inv-714312,2020-07-20,1400231.6,Bank Transfer,2020,7
Pay-223637,Inv-131780,2021-12-04,3377945.6,Cheque,2021,12
Pay-975228,Inv-221727,2022-04-24,501817.14,Credit Card,2022,4
Pay-303381,Inv-584102,2024-08-10,987938.0,Upi,2024,8
Pay-216415,Inv-959929,2021-01-14,503354.67,Cash,2021,1
Pay-930547,Inv-690107,2022-06-16,2971188.0,Cash,2022,6
Pay-158387,Inv-104598,2024-04-05,393682.04,Bank Transfer,2024,4
Pay-749582,Inv-345518,2021-09-12,844130.4,Credit Card,2021,9
Pay-662321,Inv-395024,2021-11-22,1720154.0,Upi,2021,11
Pay-382399,Inv-928866,2021-08-04,5664.0,Upi,2021,8
Pay-379379,Inv-181301,2023-01-22,1175765.2,Credit Card,2023,1
Pay-437604,Inv-742639,2024-09-26,545967.77,Upi,2024,9
Pay-295022,Inv-486541,2020-07-14,564731.04,Credit Card,2020,7
Pay-706563,Inv-680438,2021-01-07,1610845.2,Cheque,2021,1
Pay-895760,Inv-389165,2024-07-01,4948598.2,Upi,2024,7
Pay-759364,Inv-754566,2024-05-14,827864.6,Upi,2024,5
Pay-868605,Inv-239271,2024-02-16,84774.59,Cheque,2024,2
Pay-267048,Inv-405667,2021-09-01,111593.16,Credit Card,2021,9
Pay-708889,Inv-405667,2021-09-12,298846.64,Upi,2021,9
Pay-678125,Inv-276602,2022-06-06,2575336.8,Cash,2022,6
Pay-196595,Inv-430143,2020-12-17,3240432.4,Cheque,2020,12
Pay-428725,Inv-845361,2022-05-08,19022.1,Bank Transfer,2022,5
Pay-859212,Inv-845361,2022-05-06,2696.38,Bank Transfer,2022,5
Pay-208222,Inv-845361,2022-06-25,33641.12,Upi,2022,6
Pay-488396,Inv-709626,2022-07-14,11326.22,Upi,2022,7
Pay-510639,Inv-709626,2022-06-16,48.98,Cash,2022,6
Pay-321528,Inv-211689,2023-10-30,1183092.0,Cheque,2023,10
Pay-308969,Inv-359678,2023-08-16,232665.8,Upi,2023,8
Pay-740236,Inv-675645,2023-02-12,274577.37,Credit Card,2023,2
Pay-518536,Inv-675645,2023-03-11,11657.63,Cheque,2023,3
Pay-528259,Inv-342166,2022-07-07,1682048.0,Credit Card,2022,7
Pay-893106,Inv-435794,2020-03-27,991003.0,Credit Card,2020,3
Pay-826771,Inv-154398,2020-07-14,1714.0,Upi,2020,7
Pay-459825,Inv-154398,2020-06-30,4422.0,Cheque,2020,6
Pay-248112,Inv-325174,2023-05-13,2031768.2,Bank Transfer,2023,5
Pay-526949,Inv-657395,2023-03-02,353280.0,Upi,2023,3
Pay-508548,Inv-957093,2024-03-06,1052789.6,Cash,2024,3
Pay-138783,Inv-745444,2021-10-05,1372356.55,Upi,2021,10
Pay-652240,Inv-948630,2021-04-19,322146.07,Cash,2021,4
Pay-738766,Inv-159331,2022-09-03,181425.0,Bank Transfer,2022,9
Pay-475088,Inv-379131,2024-04-24,316390.27,Cheque,2024,4
Pay-806087,Inv-467220,2020-11-12,1408772.51,Cash,2020,11
Pay-316373,Inv-362296,2022-01-09,223360.0,Bank Transfer,2022,1
Pay-454512,Inv-690234,2022-02-05,4813068.8,Cheque,2022,2
Pay-952879,Inv-760158,2021-08-24,6189795.8,Bank Transfer,2021,8
Pay-357414,Inv-284035,2021-08-25,1166570.0,Bank Transfer,2021,8
Pay-996060,Inv-976147,2022-06-22,740047.2,Cash,2022,6
Pay-311852,Inv-853921,2024-12-11,3438515.6,Credit Card,2024,12
Pay-962460,Inv-646057,2023-01-21,1516544.0,Upi,2023,1
Pay-138658,Inv-320302,2024-11-02,392566.36,Cheque,2024,11
Pay-865368,Inv-216054,2022-02-08,3420160.0,Bank Transfer,2022,2
Pay-128775,Inv-157284,2024-01-17,1875468.0,Cash,2024,1
Pay-840340,Inv-285292,2023-06-24,3804006.8,Bank Transfer,2023,6
Pay-241785,Inv-610195,2019-10-07,451006.3,Bank Transfer,2019,10
Pay-140354,Inv-580982,2021-10-03,635904.0,Upi,2021,10
Pay-167816,Inv-885781,2020-03-23,580736.0,Cash,2020,3
Pay-691543,Inv-358344,2023-03-24,813822.19,Cheque,2023,3
Pay-689615,Inv-358344,2023-05-20,725392.81,Cash,2023,5
Pay-899619,Inv-827097,2022-08-13,2757986.0,Upi,2022,8
Pay-888498,Inv-402194,2024-05-31,478946.4,Cash,2024,5
Pay-553775,Inv-807854,2023-03-09,239811.2,Bank Transfer,2023,3
Pay-762820,Inv-436490,2024-07-18,1700242.4,Bank Transfer,2024,7
Pay-719767,Inv-358996,2022-11-05,36509.2,Cheque,2022,11
Pay-104258,Inv-323758,2019-09-25,1247711.0,Upi,2019,9
Pay-429422,Inv-627842,2020-11-11,2276281.6,Bank Transfer,2020,11
Pay-944609,Inv-905288,2022-08-11,127578.28,Bank Transfer,2022,8
Pay-639531,Inv-905288,2022-07-14,607710.32,Bank Transfer,2022,7
Pay-192602,Inv-905288,2022-07-30,5959.4,Credit Card,2022,7
Pay-338961,Inv-174999,2020-12-09,286720.0,Bank Transfer,2020,12
Pay-877319,Inv-597874,2019-06-15,363097.6,Cheque,2019,6
Pay-342049,Inv-415691,2022-05-31,2070121.0,Upi,2022,5
Pay-741442,Inv-770249,2024-07-24,2807602.0,Credit Card,2024,7
Pay-819244,Inv-581501,2022-04-03,2056637.2,Credit Card,2022,4
Pay-551690,Inv-391615,2023-05-08,461176.41,Cash,2023,5
Pay-234748,Inv-391615,2023-05-06,48263.59,Cheque,2023,5
Pay-452384,Inv-980518,2020-06-05,1679275.2,Cheque,2020,6
Pay-141949,Inv-689433,2024-08-10,476423.0,Upi,2024,8
Pay-760020,Inv-352973,2023-10-25,2833025.6,Upi,2023,10
Pay-397437,Inv-352973,2023-10-19,225727.4,Cheque,2023,10
Pay-142663,Inv-687349,2019-08-05,4278482.0,Cheque,2019,8
Pay-383581,Inv-400386,2024-08-28,4248.0,Cheque,2024,8
Pay-858857,Inv-546699,2019-09-10,178888.0,Credit Card,2019,9
Pay-612582,Inv-728515,2023-11-12,1852416.6,Credit Card,2023,11
Pay-568852,Inv-378489,2022-12-19,202842.0,Upi,2022,12
Pay-853313,Inv-281138,2023-02-08,616770.4,Bank Transfer,2023,2
Pay-414096,Inv-285969,2024-04-15,4555467.0,Credit Card,2024,4
Pay-366160,Inv-619866,2023-05-04,1120482.8,Cash,2023,5
Pay-263822,Inv-493500,2023-01-16,286603.6,Credit Card,2023,1
Pay-764300,Inv-884266,2020-09-01,3509362.4,Cheque,2020,9
Pay-894644,Inv-884266,2020-08-27,62970.4,Bank Transfer,2020,8
Pay-235239,Inv-919493,2021-03-14,785604.92,Upi,2021,3
Pay-259635,Inv-919493,2021-02-18,483003.08,Upi,2021,2
Pay-817923,Inv-880222,2023-03-30,1645248.0,Upi,2023,3
Pay-876773,Inv-734020,2020-06-19,745403.2,Cash,2020,6
Pay-940821,Inv-757784,2023-08-26,2527850.47,Cheque,2023,8
Pay-422209,Inv-753692,2019-11-17,2786551.41,Cheque,2019,11
Pay-214597,Inv-753692,2019-11-12,482474.99,Bank Transfer,2019,11
Pay-315616,Inv-811461,2021-06-01,3324150.4,Cash,2021,6
Pay-296782,Inv-797501,2019-03-27,926757.0,Cash,2019,3
Pay-797067,Inv-445205,2020-03-22,1636267.0,Bank Transfer,2020,3
Pay-728639,Inv-227463,2022-01-23,190475.01,Cash,2022,1
Pay-623410,Inv-227463,2022-02-11,1460927.99,Upi,2022,2
Pay-537484,Inv-675419,2022-03-28,292565.0,Bank Transfer,2022,3
Pay-354522,Inv-772624,2024-11-27,490766.4,Upi,2024,11
Pay-123533,Inv-942168,2019-03-02,1798854.8,Credit Card,2019,3
Pay-490142,Inv-105988,2023-02-17,4241717.2,Cash,2023,2
Pay-992915,Inv-421327,2019-12-31,124243.15,Credit Card,2019,12
Pay-139881,Inv-322849,2021-05-24,627240.01,Cheque,2021,5
Pay-142613,Inv-322849,2021-05-14,379205.19,Upi,2021,5
Pay-368873,Inv-436181,2019-10-24,988123.0,Cash,2019,10
Pay-931079,Inv-460119,2021-02-05,733048.0,Cheque,2021,2
Pay-830037,Inv-615368,2022-10-29,778263.0,Bank Transfer,2022,10
Pay-589966,Inv-885297,2024-01-27,574414.96,Credit Card,2024,1
Pay-575529,Inv-736218,2022-06-10,3626034.8,Upi,2022,6
Pay-998980,Inv-227624,2024-04-22,331116.2,Upi,2024,4
Pay-513969,Inv-243847,2021-05-17,1068937.82,Bank Transfer,2021,5
Pay-397669,Inv-734072,2019-10-28,626798.94,Bank Transfer,2019,10
Pay-706069,Inv-734072,2019-10-22,1175478.66,Cash,2019,10
Pay-186870,Inv-478533,2020-09-07,1013830.0,Cheque,2020,9
Pay-191506,Inv-694583,2024-04-21,377501.14,Upi,2024,4
Pay-143329,Inv-451289,2024-05-15,348622.8,Credit Card,2024,5
Pay-683625,Inv-888859,2023-11-20,1411389.19,Credit Card,2023,11
Pay-243582,Inv-973925,2022-10-06,614992.61,Credit Card,2022,10
Pay-511751,Inv-301099,2024-11-25,2327540.41,Credit Card,2024,11
Pay-737603,Inv-158138,2023-12-07,801337.96,Cash,2023,12
Pay-823066,Inv-863682,2021-06-08,1568787.6,Upi,2021,6
Pay-497909,Inv-114126,2019-10-24,4283908.6,Credit Card,2019,10
Pay-766605,Inv-464949,2022-01-14,21903.58,Cheque,2022,1
Pay-448318,Inv-464949,2022-02-03,174414.42,Upi,2022,2
Pay-263287,Inv-464949,2022-02-05,336609.99,Upi,2022,2
Pay-149842,Inv-126390,2022-04-24,945120.4,Cheque,2022,4
Pay-819438,Inv-906921,2024-04-28,44063.45,Credit Card,2024,4
Pay-381074,Inv-230809,2021-12-15,1119786.0,Upi,2021,12
Pay-104324,Inv-230864,2023-08-13,1836104.8,Upi,2023,8
Pay-472618,Inv-424008,2022-02-19,1067668.8,Upi,2022,2
Pay-454129,Inv-884858,2023-07-23,1340728.84,Cheque,2023,7
Pay-591364,Inv-175145,2020-09-06,5553091.0,Cash,2020,9
Pay-845699,Inv-992599,2022-02-22,354265.73,Upi,2022,2
Pay-253290,Inv-794100,2022-06-21,2645825.6,Credit Card,2022,6
Pay-597200,Inv-490163,2024-06-09,436853.0,Credit Card,2024,6
Pay-945317,Inv-590968,2019-10-18,220648.27,Upi,2019,10
Pay-563083,Inv-649090,2019-09-11,373034.2,Cash,2019,9
Pay-688113,Inv-219458,2021-10-15,33409.89,Cheque,2021,10
Pay-338729,Inv-855003,2019-12-23,3033408.0,Credit Card,2019,12
Pay-951783,Inv-594197,2024-09-02,1499904.46,Cash,2024,9
Pay-111455,Inv-483267,2020-05-25,1103638.6,Cash,2020,5
Pay-612771,Inv-695388,2021-03-08,47587.74,Credit Card,2021,3
Pay-406753,Inv-695388,2021-04-16,977513.26,Cheque,2021,4
Pay-272474,Inv-764879,2024-09-04,2007839.0,Cheque,2024,9
Pay-175425,Inv-492545,2019-09-11,39400.2,Bank Transfer,2019,9
Pay-400387,Inv-761664,2019-07-20,4028204.0,Cheque,2019,7
Pay-297134,Inv-516055,2021-07-17,1632756.41,Bank Transfer,2021,7
Pay-833502,Inv-629114,2021-05-17,282261.0,Upi,2021,5
Pay-532864,Inv-293349,2020-05-31,21952.0,Bank Transfer,2020,5
Pay-929393,Inv-102411,2022-10-04,2002351.0,Upi,2022,10
Pay-818164,Inv-510093,2019-07-10,2256779.0,Credit Card,2019,7
Pay-248518,Inv-510093,2019-07-08,2391.21,Bank Transfer,2019,7
Pay-537345,Inv-510093,2019-07-11,533784.59,Cash,2019,7
Pay-836674,Inv-982407,2024-04-09,267503.0,Bank Transfer,2024,4
Pay-434762,Inv-316111,2023-07-06,53004.0,Bank Transfer,2023,7
Pay-239451,Inv-270320,2021-01-01,2915967.0,Credit Card,2021,1
Pay-153720,Inv-534851,2023-12-14,569346.0,Bank Transfer,2023,12
Pay-823125,Inv-247778,2024-09-01,3568483.6,Bank Transfer,2024,9
Pay-171798,Inv-821375,2019-07-25,166607.97,Credit Card,2019,7
Pay-276031,Inv-821375,2019-07-01,49636.03,Credit Card,2019,7
Pay-847638,Inv-102927,2024-08-23,967190.79,Bank Transfer,2024,8
Pay-301577,Inv-516082,2023-08-11,1137513.31,Bank Transfer,2023,8
Pay-547836,Inv-853608,2020-02-17,979279.96,Credit Card,2020,2
Pay-593954,Inv-357959,2020-11-09,356447.45,Credit Card,2020,11
Pay-432018,Inv-357959,2020-10-20,3419705.55,Credit Card,2020,10
Pay-372895,Inv-971309,2021-12-17,316601.6,Bank Transfer,2021,12
Pay-396447,Inv-206195,2024-08-07,1282560.0,Upi,2024,8
Pay-983680,Inv-783523,2022-08-22,222992.23,Cash,2022,8
Pay-466014,Inv-830032,2021-02-08,163968.0,Bank Transfer,2021,2
Pay-260769,Inv-450033,2023-11-28,409233.65,Cheque,2023,11
Pay-602575,Inv-450033,2023-10-07,364920.95,Credit Card,2023,10
Pay-989756,Inv-222547,2020-12-22,1412598.4,Credit Card,2020,12
Pay-427897,Inv-396077,2022-05-03,529664.0,Cheque,2022,5
Pay-647463,Inv-140179,2019-09-18,40436.0,Cash,2019,9
Pay-240542,Inv-140179,2019-10-20,273107.0,Credit Card,2019,10
Pay-940239,Inv-977537,2023-04-21,1755151.39,Bank Transfer,2023,4
Pay-509886,Inv-977537,2023-05-29,169207.36,Upi,2023,5
Pay-671898,Inv-977537,2023-05-21,109574.25,Bank Transfer,2023,5
Pay-561856,Inv-372535,2024-02-02,3309065.6,Bank Transfer,2024,2
Pay-904408,Inv-822695,2020-04-20,262140.8,Credit Card,2020,4
Pay-366707,Inv-303785,2020-03-06,380152.0,Cash,2020,3
Pay-868624,Inv-335142,2019-12-11,2813423.8,Credit Card,2019,12
Pay-355990,Inv-744722,2024-06-16,37400.21,Cash,2024,6
Pay-213396,Inv-744722,2024-08-05,49834.54,Cash,2024,8
Pay-807302,Inv-744722,2024-07-02,37786.25,Cheque,2024,7
Pay-542952,Inv-527665,2021-03-08,611597.0,Upi,2021,3
Pay-779924,Inv-997157,2024-05-20,1436406.4,Credit Card,2024,5
Pay-164760,Inv-465584,2020-07-31,1056953.18,Cheque,2020,7
Pay-309760,Inv-637592,2024-08-28,3824040.2,Cheque,2024,8
Pay-833921,Inv-904341,2024-01-18,259027.0,Cash,2024,1
Pay-718719,Inv-156228,2020-01-22,1364412.4,Cheque,2020,1
Pay-148150,Inv-259348,2023-06-25,1779836.4,Cash,2023,6
Pay-900458,Inv-412704,2019-12-26,320640.0,Credit Card,2019,12
Pay-578668,Inv-916830,2019-07-03,613546.97,Cheque,2019,7
Pay-557089,Inv-916830,2019-08-05,1063506.03,Cash,2019,8
Pay-333853,Inv-127975,2024-06-08,227551.0,Cash,2024,6
Pay-633199,Inv-516633,2019-03-21,1255815.6,Credit Card,2019,3
Pay-317056,Inv-278463,2024-07-25,266578.61,Cash,2024,7
Pay-577159,Inv-291460,2020-12-02,53100.0,Bank Transfer,2020,12
Pay-697700,Inv-511237,2023-11-05,404780.0,Upi,2023,11
Pay-631513,Inv-825210,2022-09-30,1895828.2,Upi,2022,9
Pay-826145,Inv-114754,2019-08-11,2832630.0,Credit Card,2019,8
Pay-616154,Inv-559867,2024-06-29,683658.49,Bank Transfer,2024,6
Pay-699290,Inv-559867,2024-06-12,121341.06,Cheque,2024,6
Pay-169525,Inv-559867,2024-05-18,1145524.85,Bank Transfer,2024,5
Pay-844772,Inv-597019,2023-12-05,998077.0,Bank Transfer,2023,12
Pay-910507,Inv-288878,2019-03-02,2703146.0,Cash,2019,3
Pay-841561,Inv-119967,2024-05-22,675186.68,Cheque,2024,5
Pay-787792,Inv-135607,2024-06-04,2516441.0,Upi,2024,6
Pay-103202,Inv-905170,2019-05-24,2329333.0,Cash,2019,5
Pay-623965,Inv-290964,2022-06-06,219606.4,Cheque,2022,6
Pay-613972,Inv-290964,2022-07-04,150441.6,Cheque,2022,7
Pay-517883,Inv-183660,2023-08-09,557945.18,Credit Card,2023,8
Pay-634755,Inv-114852,2020-07-18,139927.0,Credit Card,2020,7
Pay-775860,Inv-525195,2022-01-08,664987.2,Bank Transfer,2022,1
Pay-447287,Inv-296297,2021-11-23,45529.6,Upi,2021,11
Pay-443402,Inv-372905,2020-02-10,1150976.0,Bank Transfer,2020,2
Pay-756261,Inv-478349,2022-10-15,850360.45,Upi,2022,10
Pay-272886,Inv-960658,2020-09-06,3782258.6,Upi,2020,9
Pay-726542,Inv-264022,2024-09-23,350085.2,Bank Transfer,2024,9
Pay-959520,Inv-367621,2021-07-16,47286.0,Bank Transfer,2021,7
Pay-745981,Inv-394092,2022-02-15,3292.2,Credit Card,2022,2
Pay-732749,Inv-976980,2020-11-12,70876.6,Bank Transfer,2020,11
Pay-268404,Inv-682037,2024-12-20,1191680.0,Upi,2024,12
Pay-214866,Inv-827460,2024-04-07,1223511.56,Cheque,2024,4
Pay-131112,Inv-335751,2022-08-08,389328.0,Cash,2022,8
Pay-344664,Inv-656155,2019-06-09,3953310.2,Bank Transfer,2019,6
Pay-550068,Inv-449816,2024-01-23,1536312.0,Upi,2024,1
Pay-892848,Inv-145414,2024-10-30,2125185.8,Credit Card,2024,10
Pay-995592,Inv-168723,2023-06-18,4456652.8,Cash,2023,6
Pay-595124,Inv-798219,2024-03-11,11977.0,Cheque,2024,3
Pay-887553,Inv-192969,2022-06-18,633651.26,Cash,2022,6
Pay-430553,Inv-192969,2022-07-29,2366518.74,Cash,2022,7
Pay-742119,Inv-203826,2019-03-06,483013.0,Upi,2019,3
Pay-567879,Inv-560954,2019-12-28,3005291.2,Cash,2019,12
Pay-318908,Inv-887055,2023-01-31,1008786.08,Bank Transfer,2023,1
Pay-754859,Inv-240040,2020-05-03,932385.84,Cash,2020,5
Pay-917912,Inv-240040,2020-03-30,817067.56,Cheque,2020,3
Pay-229238,Inv-703697,2022-08-23,2372240.6,Cheque,2022,8
Pay-480411,Inv-294595,2019-04-24,1865235.2,Upi,2019,4
Pay-786343,Inv-998874,2023-04-19,1838074.8,Credit Card,2023,4
Pay-970333,Inv-633005,2023-09-11,2865513.4,Bank Transfer,2023,9
Pay-605987,Inv-390079,2021-10-29,1781555.23,Bank Transfer,2021,10
Pay-395638,Inv-692815,2024-02-22,1729930.2,Bank Transfer,2024,2
Pay-798877,Inv-457623,2023-04-05,959833.96,Bank Transfer,2023,4
Pay-397715,Inv-654711,2024-10-22,140637.17,Credit Card,2024,10
Pay-998381,Inv-934055,2019-08-02,33923.84,Cheque,2019,8
Pay-792951,Inv-934055,2019-07-14,137724.16,Bank Transfer,2019,7
Pay-238323,Inv-218366,2025-01-15,1900916.21,Upi,2025,1
Pay-796596,Inv-336200,2020-02-27,2698924.0,Cheque,2020,2
Pay-694368,Inv-773771,2024-08-15,1532269.0,Credit Card,2024,8
Pay-950804,Inv-894006,2020-02-29,424503.8,Credit Card,2020,2
Pay-356402,Inv-514495,2019-10-25,1085558.2,Upi,2019,10
Pay-676302,Inv-763069,2024-06-23,1649763.0,Credit Card,2024,6
Pay-619976,Inv-122448,2019-06-14,1265513.76,Cash,2019,6
Pay-190055,Inv-192813,2024-06-23,810549.0,Credit Card,2024,6
Pay-914709,Inv-833552,2020-07-01,2799956.48,Cheque,2020,7
Pay-886695,Inv-992554,2022-01-21,1668728.17,Upi,2022,1
Pay-951057,Inv-959633,2024-10-23,1492534.0,Bank Transfer,2024,10
Pay-608709,Inv-778671,2019-05-22,762759.6,Cheque,2019,5
Pay-597961,Inv-209354,2019-12-28,678395.6,Credit Card,2019,12
Pay-599685,Inv-122147,2020-02-01,1796369.0,Credit Card,2020,2
Pay-338263,Inv-614642,2021-02-22,24638.4,Cheque,2021,2
Pay-767520,Inv-275218,2024-09-12,1059844.36,Bank Transfer,2024,9
Pay-862638,Inv-275218,2024-10-27,46843.64,Cheque,2024,10
