po_id,supplier_id,branch_id,order_date,expected_delivery_date,received_date,po_status,total_cost,total_gst_amount,grand_total,order_date_year,order_date_month,expected_delivery_date_year,expected_delivery_date_month,received_date_year,received_date_month
Po-472747,Sup0007,Chn001,2022-11-23,2022-12-05,2022-12-05,Received,1260980.9200000002,226976.5656,1487957.4856,2022,11,2022,12,2022.0,12.0
Po-798797,Sup0002,Chn001,2019-03-14,2019-03-24,2019-03-24,Received,17604686.119999997,4925603.3256,22530289.4456,2019,3,2019,3,2019.0,3.0
Po-411542,Sup0007,Del001,2022-09-06,2022-09-18,2022-09-18,Received,7787780.140000001,2180578.4392000004,9968358.5792,2022,9,2022,9,2022.0,9.0
Po-951865,Sup0008,Hyd001,2022-10-13,2022-11-08,2022-11-08,Received,21246105.26,5923798.266799999,27169903.5268,2022,10,2022,11,2022.0,11.0
Po-166935,Sup0004,Kol001,2023-07-16,2023-08-03,2023-08-06,Received,2806313.8,771448.216,3577762.016,2023,7,2023,8,2023.0,8.0
Po-408016,Sup0003,Hyd001,2022-07-09,2022-07-25,,Cancelled,1315014.75,236702.655,1551717.405,2022,7,2022,7,,
Po-484122,Sup0007,Pun001,2024-09-29,2024-10-11,2024-10-11,Received,12063792.35,3320403.9120000005,15384196.262000002,2024,9,2024,10,2024.0,10.0
Po-895402,Sup0007,Chn001,2022-08-19,2022-08-31,2022-08-31,Received,15249691.52,3737988.7196,18987680.2396,2022,8,2022,8,2022.0,8.0
Po-386552,Sup0001,Del001,2020-12-10,2020-12-29,2020-12-29,Received,7089236.4,1967024.7360000005,9056261.136000002,2020,12,2020,12,2020.0,12.0
Po-884326,Sup0001,Kol001,2024-05-13,2024-06-01,2024-06-01,Received,28450134.64,7931043.119200001,36381177.7592,2024,5,2024,6,2024.0,6.0
Po-345899,Sup0004,Pun001,2024-05-07,2024-05-25,2024-05-25,Received,34808187.54,9707596.0092,44515783.5492,2024,5,2024,5,2024.0,5.0
Po-907303,Sup0002,Pun001,2024-07-08,2024-07-18,2024-07-18,Received,5377274.44,1505636.8432,6882911.2832,2024,7,2024,7,2024.0,7.0
Po-375909,Sup0005,Del001,2024-09-20,2024-10-18,2024-10-18,Received,9149995.68,2508151.2624000004,11658146.9424,2024,9,2024,10,2024.0,10.0
Po-929908,Sup0001,Ahm001,2024-06-24,2024-07-13,2024-07-13,Received,2767666.46,724686.1128000001,3492352.5728,2024,6,2024,7,2024.0,7.0
Po-768945,Sup0003,Ahm001,2022-09-27,2022-10-13,2022-10-13,Received,2270433.3200000003,596707.5936000001,2867140.9136,2022,9,2022,10,2022.0,10.0
Po-682947,Sup0004,Kol001,2020-07-31,2020-08-18,2020-08-18,Received,1322178.0,314475.796,1636653.796,2020,7,2020,8,2020.0,8.0
Po-327016,Sup0002,Ahm001,2019-06-30,2019-07-10,2019-07-10,Received,23674812.93,6593751.093400001,30268564.0234,2019,6,2019,7,2019.0,7.0
Po-501651,Sup0004,Kol001,2019-10-24,2019-11-11,2019-11-12,Received,2799564.12,783877.9536000001,3583442.0736,2019,10,2019,11,2019.0,11.0
Po-310990,Sup0003,Hyd001,2024-01-18,2024-02-03,2024-02-03,Received,13015454.91,3644327.3748,16659782.2848,2024,1,2024,2,2024.0,2.0
Po-370596,Sup0006,Del001,2021-09-28,2021-10-08,2021-10-06,Received,3944769.4,1078714.036,5023483.436,2021,9,2021,10,2021.0,10.0
Po-435617,Sup0008,Del001,2019-01-19,2019-02-14,2019-02-14,Received,18728732.22,5159745.354599999,23888477.5746,2019,1,2019,2,2019.0,2.0
Po-150601,Sup0001,Pun001,2021-12-22,2022-01-10,2022-01-10,Received,10931585.49,2939156.1162000005,13870741.6062,2021,12,2022,1,2022.0,1.0
Po-436284,Sup0005,Kol001,2022-05-15,2022-06-12,2022-06-15,Received,126958.84,22852.5912,149811.4312,2022,5,2022,6,2022.0,6.0
Po-888023,Sup0006,Ahm001,2020-05-22,2020-06-01,2020-06-01,Received,16777689.189999998,4614658.6662,21392347.8562,2020,5,2020,6,2020.0,6.0
Po-832681,Sup0008,Chn001,2020-04-02,2020-04-28,2020-05-05,Received,4244292.0,1188401.7600000002,5432693.76,2020,4,2020,4,2020.0,5.0
Po-489351,Sup0006,Kol001,2023-09-23,2023-10-03,2023-10-03,Received,17994977.3,4890634.159,22885611.459,2023,9,2023,10,2023.0,10.0
Po-108551,Sup0001,Pun001,2024-01-19,2024-02-07,2024-02-07,Received,10716393.76,2742403.6538,13458797.4138,2024,1,2024,2,2024.0,2.0
Po-936863,Sup0005,Chn001,2024-09-09,2024-10-07,2024-10-07,Received,10737709.24,2921540.5612000003,13659249.8012,2024,9,2024,10,2024.0,10.0
Po-126564,Sup0007,Hyd001,2021-05-01,2021-05-13,,Cancelled,12804278.87,3488539.9646000005,16292818.8346,2021,5,2021,5,,
Po-467585,Sup0006,Pun001,2019-11-25,2019-12-05,2019-12-05,Received,42096228.17,11489171.1316,53585399.3016,2019,11,2019,12,2019.0,12.0
Po-761965,Sup0004,Hyd001,2019-06-13,2019-07-01,2019-07-01,Received,49068562.52,13527870.9776,62596433.4976,2019,6,2019,7,2019.0,7.0
Po-408680,Sup0001,Pun001,2019-01-18,2019-02-06,2019-02-06,Received,20406140.34,5504068.8882,25910209.228200004,2019,1,2019,2,2019.0,2.0
Po-180458,Sup0003,Hyd001,2019-07-14,2019-07-30,2019-07-30,Received,2047170.55,457703.333,2504873.883,2019,7,2019,7,2019.0,7.0
Po-695508,Sup0006,Ahm001,2024-04-05,2024-04-15,2024-04-15,Received,3290796.72,916350.4176000002,4207147.1376,2024,4,2024,4,2024.0,4.0
Po-650004,Sup0002,Hyd001,2022-10-31,2022-11-10,2022-11-10,Received,12311312.05,3208958.7240000004,15520270.774,2022,10,2022,11,2022.0,11.0
Po-154445,Sup0001,Chn001,2020-08-30,2020-09-18,2020-09-17,Received,19829288.08,5293517.3644,25122805.4444,2020,8,2020,9,2020.0,9.0
Po-817640,Sup0008,Pun001,2019-05-31,2019-06-26,2019-06-26,Received,36156949.76,9980869.5358,46137819.2958,2019,5,2019,6,2019.0,6.0
Po-589574,Sup0006,Pun001,2023-05-09,2023-05-19,2023-05-19,Received,198352.21,55538.6188,253890.8288,2023,5,2023,5,2023.0,5.0
Po-489832,Sup0003,Chn001,2024-05-30,2024-06-15,,Cancelled,5254197.17,1471175.2076,6725372.3776,2024,5,2024,6,,
Po-954744,Sup0007,Kol001,2024-05-13,2024-05-25,2024-05-25,Received,31256476.5,8683539.127,39940015.627,2024,5,2024,5,2024.0,5.0
Po-578219,Sup0008,Chn001,2024-05-11,2024-06-06,2024-06-06,Received,33109137.879999995,9228958.2464,42338096.1264,2024,5,2024,6,2024.0,6.0
Po-605675,Sup0008,Hyd001,2024-08-01,2024-08-27,2024-09-02,Received,3045952.5400000005,852866.7112000003,3898819.2512,2024,8,2024,8,2024.0,9.0
Po-366585,Sup0004,Kol001,2020-11-16,2020-12-04,2020-12-04,Received,2499920.59,660224.4252,3160145.0152,2020,11,2020,12,2020.0,12.0
Po-497706,Sup0002,Kol001,2019-02-24,2019-03-06,2019-03-06,Received,936332.1,168539.778,1104871.878,2019,2,2019,3,2019.0,3.0
Po-983106,Sup0006,Kol001,2023-06-26,2023-07-06,2023-07-10,Received,2580675.85,722589.238,3303265.0879999995,2023,6,2023,7,2023.0,7.0
Po-419981,Sup0001,Pun001,2022-06-20,2022-07-09,2022-07-09,Received,7267724.42,1933036.2546,9200760.6746,2022,6,2022,7,2022.0,7.0
Po-803739,Sup0002,Kol001,2022-11-29,2022-12-09,2022-12-09,Received,22774905.44,6361117.9802,29136023.4202,2022,11,2022,12,2022.0,12.0
Po-590352,Sup0002,Chn001,2019-08-08,2019-08-18,2019-08-18,Received,20667740.32,5721133.652600001,26388873.9726,2019,8,2019,8,2019.0,8.0
Po-870909,Sup0005,Kol001,2020-11-01,2020-11-29,2020-11-29,Received,29191179.040000003,8141977.498200001,37333156.538200006,2020,11,2020,11,2020.0,11.0
Po-130533,Sup0001,Chn001,2023-07-02,2023-07-21,2023-07-21,Received,852904.2000000001,153522.75600000002,1006426.956,2023,7,2023,7,2023.0,7.0
Po-461514,Sup0004,Del001,2023-02-12,2023-03-02,2023-03-02,Received,2016934.5500000005,530057.126,2546991.676,2023,2,2023,3,2023.0,3.0
Po-543609,Sup0007,Ahm001,2024-11-28,2024-12-10,,Cancelled,28467881.64,7971006.859200001,36438888.4992,2024,11,2024,12,,
Po-235621,Sup0005,Del001,2019-02-12,2019-03-12,2019-03-12,Received,21843837.77,5875403.8766,27719241.6466,2019,2,2019,3,2019.0,3.0
Po-494951,Sup0006,Pun001,2021-11-13,2021-11-23,,Cancelled,37307156.91,10302532.4568,47609689.3668,2021,11,2021,11,,
Po-333656,Sup0004,Kol001,2024-12-16,2025-01-03,2025-01-03,Received,39445541.5,11016353.596000005,50461895.096,2024,12,2025,1,2025.0,1.0
Po-544959,Sup0007,Ahm001,2024-10-16,2024-10-28,2024-10-29,Received,39350223.31,10834561.646800002,50184784.9568,2024,10,2024,10,2024.0,10.0
Po-846895,Sup0002,Chn001,2024-03-05,2024-03-15,2024-03-15,Received,19785003.35,5382897.575000001,25167900.925,2024,3,2024,3,2024.0,3.0
Po-960407,Sup0001,Kol001,2024-10-03,2024-10-22,2024-10-22,Received,749136.81,209758.3068,958895.1168000002,2024,10,2024,10,2024.0,10.0
Po-632752,Sup0002,Pun001,2022-02-27,2022-03-09,2022-03-09,Received,6102396.89,1706570.0092000002,7808966.899200001,2022,2,2022,3,2022.0,3.0
Po-189020,Sup0006,Ahm001,2019-03-28,2019-04-07,2019-04-07,Received,1743678.46,441407.2428,2185085.7028,2019,3,2019,4,2019.0,4.0
Po-154493,Sup0003,Kol001,2020-11-21,2020-12-07,,Cancelled,18474820.6,5055105.498,23529926.098,2020,11,2020,12,,
Po-489041,Sup0006,Kol001,2020-01-09,2020-01-19,2020-01-19,Received,7080986.73,1933866.7244,9014853.4544,2020,1,2020,1,2020.0,1.0
Po-418746,Sup0002,Kol001,2020-12-07,2020-12-17,2020-12-17,Received,16956021.2,4711944.83,21667966.03,2020,12,2020,12,2020.0,12.0
Po-228827,Sup0007,Kol001,2023-11-04,2023-11-16,2023-11-16,Received,13666728.23,3717750.490400001,17384478.7204,2023,11,2023,11,2023.0,11.0
Po-954396,Sup0006,Pun001,2024-10-19,2024-10-29,2024-10-28,Received,1864291.65,522001.662,2386293.312,2024,10,2024,10,2024.0,10.0
Po-580828,Sup0006,Ahm001,2019-08-16,2019-08-26,2019-08-26,Received,3726233.28,1043345.3184000002,4769578.5984000005,2019,8,2019,8,2019.0,8.0
Po-713036,Sup0002,Ahm001,2023-06-26,2023-07-06,,Cancelled,7577427.66,2121679.7448000005,9699107.404800002,2023,6,2023,7,,
Po-692920,Sup0002,Del001,2024-01-27,2024-02-06,2024-02-06,Received,9722706.21,2696292.2748,12418998.4848,2024,1,2024,2,2024.0,2.0
Po-580874,Sup0003,Kol001,2022-07-16,2022-08-01,2022-08-01,Received,26666402.71,7433520.505800001,34099923.2158,2022,7,2022,8,2022.0,8.0
Po-535925,Sup0004,Ahm001,2024-06-14,2024-07-02,2024-07-02,Received,26629170.24,7443117.943200001,34072288.183199994,2024,6,2024,7,2024.0,7.0
Po-823561,Sup0005,Kol001,2023-09-09,2023-10-07,2023-10-07,Received,9343193.6,2601333.788,11944527.388,2023,9,2023,10,2023.0,10.0
Po-804209,Sup0007,Chn001,2022-09-11,2022-09-23,2022-09-23,Received,17381100.740000002,4706005.5332,22087106.2732,2022,9,2022,9,2022.0,9.0
Po-106835,Sup0005,Kol001,2021-12-15,2022-01-12,2022-01-12,Received,8092925.19,2183940.9992,10276866.1892,2021,12,2022,1,2022.0,1.0
Po-582679,Sup0003,Hyd001,2024-02-26,2024-03-13,2024-03-13,Received,27648775.14,7605460.393200001,35254235.5332,2024,2,2024,3,2024.0,3.0
Po-590143,Sup0001,Del001,2021-10-17,2021-11-05,2021-11-05,Received,13262813.02,3553974.5496000005,16816787.5696,2021,10,2021,11,2021.0,11.0
Po-872791,Sup0001,Del001,2023-08-27,2023-09-15,2023-09-15,Received,9455064.3,2611837.4480000003,12066901.748,2023,8,2023,9,2023.0,9.0
Po-110299,Sup0003,Ahm001,2019-11-02,2019-11-18,2019-11-25,Received,561878.19,152250.5602,714128.7502,2019,11,2019,11,2019.0,11.0
Po-560896,Sup0008,Kol001,2020-11-08,2020-12-04,2020-12-04,Received,21192517.97,5450763.845600001,26643281.8156,2020,11,2020,12,2020.0,12.0
Po-531351,Sup0005,Pun001,2020-01-09,2020-02-06,2020-02-06,Received,3372608.22,773423.4856,4146031.7056,2020,1,2020,2,2020.0,2.0
Po-852099,Sup0004,Ahm001,2023-12-24,2024-01-11,2024-01-11,Received,309551.52,55719.2736,365270.7936,2023,12,2024,1,2024.0,1.0
Po-464908,Sup0007,Del001,2020-04-17,2020-04-29,2020-04-29,Received,521874.46,93937.4028,615811.8628,2020,4,2020,4,2020.0,4.0
Po-441518,Sup0005,Pun001,2023-12-31,2024-01-28,2024-01-28,Received,45158891.28,12641961.4164,57800852.6964,2023,12,2024,1,2024.0,1.0
Po-291966,Sup0001,Hyd001,2022-07-25,2022-08-13,2022-08-13,Received,18109880.700000003,4962765.072000001,23072645.772000004,2022,7,2022,8,2022.0,8.0
Po-262211,Sup0005,Ahm001,2023-03-08,2023-04-05,2023-04-05,Received,9429422.26,2624678.8678,12054101.1278,2023,3,2023,4,2023.0,4.0
Po-522391,Sup0003,Kol001,2024-01-17,2024-02-02,2024-02-02,Received,15319859.079999998,4160511.5374,19480370.6174,2024,1,2024,2,2024.0,2.0
Po-733434,Sup0008,Kol001,2024-02-01,2024-02-27,2024-02-27,Received,51617498.65,14447839.722000005,66065338.372,2024,2,2024,2,2024.0,2.0
Po-944919,Sup0001,Kol001,2019-04-23,2019-05-12,2019-05-12,Received,15747934.32,4365073.830600001,20113008.1506,2019,4,2019,5,2019.0,5.0
Po-634348,Sup0007,Ahm001,2022-09-25,2022-10-07,2022-10-07,Received,17254718.5,4778811.678,22033530.178,2022,9,2022,10,2022.0,10.0
Po-652437,Sup0003,Ahm001,2023-05-28,2023-06-13,2023-06-13,Received,7672448.74,2094219.6652,9766668.4052,2023,5,2023,6,2023.0,6.0
Po-646247,Sup0001,Chn001,2023-09-09,2023-09-28,2023-09-28,Received,34248735.900000006,9523388.209,43772124.109000005,2023,9,2023,9,2023.0,9.0
Po-909752,Sup0003,Ahm001,2020-08-18,2020-09-03,2020-09-03,Received,2299957.25,608083.817,2908041.067,2020,8,2020,9,2020.0,9.0
Po-768624,Sup0005,Chn001,2024-03-09,2024-04-06,2024-04-06,Received,7180833.86,1993316.1048000008,9174149.964800002,2024,3,2024,4,2024.0,4.0
Po-989965,Sup0003,Pun001,2022-10-02,2022-10-18,2022-10-18,Received,668658.6799999999,120358.56239999998,789017.2423999999,2022,10,2022,10,2022.0,10.0
Po-709265,Sup0002,Hyd001,2024-08-29,2024-09-08,2024-09-08,Received,4365105.39,976999.6422,5342105.0322,2024,8,2024,9,2024.0,9.0
Po-662616,Sup0003,Pun001,2023-10-24,2023-11-09,2023-11-09,Received,1325431.93,369544.9954,1694976.9254,2023,10,2023,11,2023.0,11.0
Po-451518,Sup0007,Pun001,2021-11-13,2021-11-25,2021-11-25,Received,2679901.94,562371.4012,3242273.3412,2021,11,2021,11,2021.0,11.0
Po-203596,Sup0002,Pun001,2020-03-10,2020-03-20,2020-03-20,Received,27536759.15,7710292.562000001,35247051.712,2020,3,2020,3,2020.0,3.0
Po-109410,Sup0008,Ahm001,2021-05-08,2021-06-03,2021-06-03,Received,13469195.1,3764444.232000001,17233639.332000002,2021,5,2021,6,2021.0,6.0
Po-193383,Sup0003,Ahm001,2022-01-15,2022-01-31,2022-01-31,Received,25394448.21,7057587.061800001,32452035.2718,2022,1,2022,1,2022.0,1.0
Po-119626,Sup0004,Del001,2024-03-31,2024-04-18,2024-04-18,Received,25141965.95,7035993.086000001,32177959.036,2024,3,2024,4,2024.0,4.0
Po-214002,Sup0002,Kol001,2023-03-04,2023-03-14,2023-03-14,Received,13206738.77,3674469.7566,16881208.5266,2023,3,2023,3,2023.0,3.0
Po-555541,Sup0001,Del001,2021-01-29,2021-02-17,2021-02-17,Received,7896265.02,2210954.2056000005,10107219.2256,2021,1,2021,2,2021.0,2.0
Po-653104,Sup0005,Del001,2019-07-24,2019-08-21,2019-08-21,Received,8579462.129999999,2396369.4234,10975831.5534,2019,7,2019,8,2019.0,8.0
Po-709566,Sup0004,Pun001,2023-11-06,2023-11-24,2023-11-24,Received,12472520.66,3451178.8628,15923699.5228,2023,11,2023,11,2023.0,11.0
Po-512165,Sup0006,Hyd001,2021-08-08,2021-08-18,2021-08-25,Received,3446874.04,965124.7312,4411998.771199999,2021,8,2021,8,2021.0,8.0
Po-448159,Sup0001,Chn001,2020-03-02,2020-03-21,2020-03-21,Received,20410484.49,5667118.208200001,26077602.6982,2020,3,2020,3,2020.0,3.0
Po-855503,Sup0006,Ahm001,2020-05-01,2020-05-11,2020-05-11,Received,8376225.859999999,2282619.0768,10658844.9368,2020,5,2020,5,2020.0,5.0
Po-613587,Sup0008,Ahm001,2020-01-30,2020-02-25,2020-02-25,Received,22660271.52,6283945.5826,28944217.1026,2020,1,2020,2,2020.0,2.0
Po-209946,Sup0006,Hyd001,2021-05-29,2021-06-08,2021-06-06,Received,570515.23,102692.74139999998,673207.9713999999,2021,5,2021,6,2021.0,6.0
Po-371599,Sup0006,Kol001,2020-05-09,2020-05-19,2020-05-19,Received,3607636.68,1010138.2704,4617774.9504,2020,5,2020,5,2020.0,5.0
Po-649331,Sup0004,Hyd001,2021-10-26,2021-11-13,2021-11-13,Received,801853.92,224519.09760000004,1026373.0176,2021,10,2021,11,2021.0,11.0
Po-319936,Sup0007,Chn001,2021-06-21,2021-07-03,2021-07-03,Received,12974786.010000002,3611157.4568,16585943.4668,2021,6,2021,7,2021.0,7.0
Po-223413,Sup0005,Del001,2023-12-23,2024-01-20,2024-01-20,Received,11708243.06,3173064.4888,14881307.5488,2023,12,2024,1,2024.0,1.0
Po-609512,Sup0001,Kol001,2024-01-10,2024-01-29,,Cancelled,6068356.2700000005,1658216.1546000002,7726572.424600001,2024,1,2024,1,,
Po-526304,Sup0001,Hyd001,2023-11-01,2023-11-20,2023-11-20,Received,15351504.94,4251254.4972,19602759.4372,2023,11,2023,11,2023.0,11.0
Po-680245,Sup0001,Ahm001,2023-02-09,2023-02-28,,Cancelled,40029094.61,11158422.5868,51187517.1968,2023,2,2023,2,,
Po-392361,Sup0004,Pun001,2024-08-23,2024-09-10,,Cancelled,17568667.12,4909632.0736,22478299.1936,2024,8,2024,9,,
Po-407242,Sup0008,Chn001,2020-10-26,2020-11-21,2020-11-21,Received,27285389.51,7465362.546800001,34750752.0568,2020,10,2020,11,2020.0,11.0
Po-661961,Sup0001,Chn001,2024-11-01,2024-11-20,2024-11-20,Received,23301527.39,6501239.314200001,29802766.7042,2024,11,2024,11,2024.0,11.0
Po-483844,Sup0005,Pun001,2024-09-29,2024-10-27,2024-10-25,Received,18726150.4,5167594.131,23893744.531,2024,9,2024,10,2024.0,10.0
Po-649919,Sup0006,Chn001,2021-05-15,2021-05-25,2021-05-25,Received,18018595.86,4799463.4548,22818059.3148,2021,5,2021,5,2021.0,5.0
Po-404741,Sup0001,Del001,2024-05-11,2024-05-30,2024-05-30,Received,25911622.4,7039200.159,32950822.559,2024,5,2024,5,2024.0,5.0
Po-494110,Sup0001,Hyd001,2022-11-01,2022-11-20,2022-11-20,Received,60813065.59,17027658.365200005,77840723.95520002,2022,11,2022,11,2022.0,11.0
Po-171086,Sup0002,Del001,2019-08-18,2019-08-28,2019-08-28,Received,17402414.93,4614282.862400001,22016697.7924,2019,8,2019,8,2019.0,8.0
Po-954242,Sup0001,Ahm001,2022-06-02,2022-06-21,,Cancelled,7246256.32,2021809.3536000005,9268065.6736,2022,6,2022,6,,
Po-947822,Sup0004,Pun001,2019-07-28,2019-08-15,2019-08-15,Received,5683932.71,1535463.7138000005,7219396.423800001,2019,7,2019,8,2019.0,8.0
Po-815119,Sup0001,Chn001,2020-04-22,2020-05-11,2020-05-11,Received,15407921.34,4249460.185200001,19657381.5252,2020,4,2020,5,2020.0,5.0
Po-533062,Sup0001,Chn001,2024-11-29,2024-12-18,2024-12-18,Received,16800057.21,4507496.111800001,21307553.3218,2024,11,2024,12,2024.0,12.0
Po-125953,Sup0006,Kol001,2024-09-26,2024-10-06,2024-10-06,Received,24400.74,4392.133199999999,28792.8732,2024,9,2024,10,2024.0,10.0
Po-636328,Sup0004,Hyd001,2022-06-13,2022-07-01,2022-07-01,Received,45004.96,8100.8928,53105.8528,2022,6,2022,7,2022.0,7.0
Po-230561,Sup0004,Kol001,2020-10-01,2020-10-19,2020-10-26,Received,17698108.48,4699411.985400001,22397520.465400003,2020,10,2020,10,2020.0,10.0
Po-254450,Sup0003,Chn001,2019-10-30,2019-11-15,2019-11-15,Received,1967670.44,541218.3002,2508888.7402000003,2019,10,2019,11,2019.0,11.0
Po-710906,Sup0001,Ahm001,2022-06-22,2022-07-11,2022-07-16,Received,15833766.38,4047737.1324,19881503.5124,2022,6,2022,7,2022.0,7.0
Po-111669,Sup0005,Del001,2024-06-05,2024-07-03,2024-07-03,Received,276254.0,77351.12000000001,353605.12,2024,6,2024,7,2024.0,7.0
Po-688482,Sup0007,Ahm001,2021-11-02,2021-11-14,2021-11-14,Received,47766848.52,13300213.430600002,61067061.9506,2021,11,2021,11,2021.0,11.0
Po-881023,Sup0008,Chn001,2020-06-27,2020-07-23,2020-07-23,Received,1612425.12,290236.52160000004,1902661.6416,2020,6,2020,7,2020.0,7.0
Po-446942,Sup0008,Kol001,2023-02-12,2023-03-10,2023-03-10,Received,9355047.82,2438056.3916,11793104.211599998,2023,2,2023,3,2023.0,3.0
Po-123717,Sup0003,Ahm001,2021-07-11,2021-07-27,2021-07-28,Received,34595289.529999994,9585285.5244,44180575.0544,2021,7,2021,7,2021.0,7.0
Po-134912,Sup0001,Pun001,2023-11-30,2023-12-19,2023-12-19,Received,2966983.26,820469.7228000001,3787452.9828,2023,11,2023,12,2023.0,12.0
Po-722114,Sup0008,Del001,2022-04-23,2022-05-19,2022-05-19,Received,27245571.42,7514688.628600001,34760260.0486,2022,4,2022,5,2022.0,5.0
Po-696422,Sup0004,Pun001,2022-02-26,2022-03-16,2022-03-16,Received,4734502.36,1258157.9178,5992660.277799999,2022,2,2022,3,2022.0,3.0
Po-138828,Sup0001,Kol001,2020-07-21,2020-08-09,2020-08-13,Received,8110953.430000001,2177173.3394000004,10288126.7694,2020,7,2020,8,2020.0,8.0
Po-712279,Sup0003,Kol001,2024-12-14,2024-12-30,2024-12-30,Received,20514708.04,5665002.443200001,26179710.4832,2024,12,2024,12,2024.0,12.0
Po-919636,Sup0005,Chn001,2023-05-27,2023-06-24,2023-06-24,Received,18072177.92,5021758.3616,23093936.2816,2023,5,2023,6,2023.0,6.0
Po-481714,Sup0001,Ahm001,2022-01-31,2022-02-19,,Cancelled,8855525.11,2392863.8518000003,11248388.961800002,2022,1,2022,2,,
Po-705181,Sup0002,Pun001,2023-06-20,2023-06-30,2023-06-30,Received,14479181.31,4021158.290800001,18500339.6008,2023,6,2023,6,2023.0,6.0
Po-690574,Sup0007,Kol001,2021-05-17,2021-05-29,2021-05-28,Received,10234676.579999998,2770427.3274000003,13005103.9074,2021,5,2021,5,2021.0,5.0
Po-919963,Sup0006,Chn001,2021-04-27,2021-05-07,,Cancelled,51069691.48,14224641.048400002,65294332.5284,2021,4,2021,5,,
Po-579357,Sup0003,Chn001,2019-02-26,2019-03-14,2019-03-19,Received,4200680.08,1106009.8554,5306689.9354,2019,2,2019,3,2019.0,3.0
Po-646510,Sup0005,Pun001,2024-03-30,2024-04-27,2024-04-27,Received,40218322.28,11083128.113400005,51301450.3934,2024,3,2024,4,2024.0,4.0
Po-801635,Sup0001,Ahm001,2023-06-18,2023-07-07,2023-07-14,Received,28526197.27,7879159.454600001,36405356.7246,2023,6,2023,7,2023.0,7.0
Po-580534,Sup0004,Ahm001,2024-04-13,2024-05-01,2024-05-01,Received,21363226.53,5979901.8524,27343128.3824,2024,4,2024,5,2024.0,5.0
Po-515705,Sup0003,Hyd001,2019-09-10,2019-09-26,2019-09-26,Received,2264016.71,633924.6788,2897941.3888,2019,9,2019,9,2019.0,9.0
Po-134806,Sup0006,Kol001,2023-05-01,2023-05-11,2023-05-11,Received,7420136.41,2019273.4248,9439409.8348,2023,5,2023,5,2023.0,5.0
Po-944040,Sup0003,Pun001,2019-05-12,2019-05-28,2019-05-28,Received,13968835.41,3878932.3148,17847767.7248,2019,5,2019,5,2019.0,5.0
Po-982180,Sup0003,Kol001,2023-12-15,2023-12-31,2023-12-31,Received,4274776.78,1192119.7804,5466896.5604,2023,12,2023,12,2023.0,12.0
Po-936281,Sup0007,Ahm001,2020-09-04,2020-09-16,2020-09-14,Received,34804924.54,9714592.9822,44519517.5222,2020,9,2020,9,2020.0,9.0
Po-134598,Sup0002,Del001,2020-10-14,2020-10-24,2020-10-24,Received,2746862.83,718155.6474000001,3465018.4774,2020,10,2020,10,2020.0,10.0
Po-509080,Sup0005,Kol001,2019-04-06,2019-05-04,2019-05-04,Received,8010276.620000001,2220433.3046000004,10230709.9246,2019,4,2019,5,2019.0,5.0
Po-724719,Sup0003,Hyd001,2022-08-17,2022-09-02,2022-09-05,Received,12943188.74,3574445.2872,16517634.0272,2022,8,2022,9,2022.0,9.0
Po-417330,Sup0001,Pun001,2024-02-04,2024-02-23,2024-02-23,Received,14830693.71,4119563.7488000006,18950257.458800003,2024,2,2024,2,2024.0,2.0
Po-470637,Sup0002,Pun001,2022-07-07,2022-07-17,2022-07-21,Received,4439185.51,1228234.0588,5667419.5688000005,2022,7,2022,7,2022.0,7.0
Po-153118,Sup0007,Kol001,2021-01-28,2021-02-09,2021-02-09,Received,19483109.62,5429210.3786,24912319.9986,2021,1,2021,2,2021.0,2.0
Po-946095,Sup0003,Kol001,2022-04-18,2022-05-04,2022-05-04,Received,12641494.429999998,3494327.3804,16135821.810399998,2022,4,2022,5,2022.0,5.0
Po-722211,Sup0007,Ahm001,2022-06-21,2022-07-03,2022-07-03,Received,12931699.21,3438519.4008,16370218.6108,2022,6,2022,7,2022.0,7.0
