invoice_id,so_id,customer_id,branch_id,invoice_date,due_date,total_order_value,total_gst_amount,grand_total,payment_status,invoice_date_year,invoice_date_month,due_date_year,due_date_month
Inv-446072,So-348123,C0275,Ahm001,2020-06-19,2020-07-04,3922290,1096287.2000000002,5018577.2,Paid,2020,6,2020,7
Inv-443250,So-267989,C0010,Chn001,2021-07-10,2021-08-09,2143220,594069.6000000001,2737289.6,Paid,2021,7,2021,8
Inv-619111,So-193057,C0364,Kol001,2024-05-01,2024-05-31,143230,31721.400000000005,174951.4,Paid,2024,5,2024,5
Inv-635557,So-181555,C0446,Hyd001,2024-09-25,2024-10-25,1760250,490695.00000000006,2250945.0,Paid,2024,9,2024,10
Inv-802154,So-705538,C0260,Hyd001,2019-09-09,2019-10-24,1280150,355567.00000000006,1635717.0,Paid,2019,9,2019,10
Inv-186856,So-419312,C0059,Hyd001,2023-07-18,2023-08-17,943850,263473.00000000006,1207323.0,Paid,2023,7,2023,8
Inv-848141,So-339368,C0488,Chn001,2020-10-30,2020-11-29,2126110,556579.8,2682689.8,Paid,2020,10,2020,11
Inv-196516,So-961746,C0050,Kol001,2020-03-04,2020-04-03,1782450,499086.00000000006,2281536.0,Paid,2020,3,2020,4
Inv-888171,So-811194,C0110,Chn001,2019-03-12,2019-04-11,22400,6272.000000000001,28672.0,Paid,2019,3,2019,4
Inv-241127,So-160877,C0016,Del001,2022-01-04,2022-02-18,1582700,440256.00000000006,2022956.0,Partially Paid,2022,1,2022,2
Inv-905502,So-358578,C0100,Kol001,2020-05-03,2020-06-02,1374980,364951.4,1739931.4,Paid,2020,5,2020,6
Inv-313061,So-493114,C0066,Hyd001,2019-01-30,2019-03-31,3542230,985976.4,4528206.4,Paid,2019,1,2019,3
Inv-534872,So-698429,C0215,Chn001,2022-07-18,2022-08-02,971000,250315.00000000003,1221315.0,Unpaid,2022,7,2022,8
Inv-901874,So-369938,C0488,Chn001,2023-05-26,2023-06-25,652560,169850.80000000002,822410.8,Paid,2023,5,2023,6
Inv-962436,So-263963,C0370,Kol001,2019-03-29,2019-04-28,3609570,1010247.6,4619817.6,Paid,2019,3,2019,4
Inv-257002,So-490173,C0366,Kol001,2023-09-05,2023-10-05,623080,172214.40000000005,795294.3999999999,Paid,2023,9,2023,10
Inv-843737,So-116328,C0388,Pun001,2021-07-15,2021-08-14,1979300,552624.0000000001,2531924.0,Partially Paid,2021,7,2021,8
Inv-483659,So-787015,C0136,Ahm001,2021-11-25,2021-12-25,44700,12516.000000000002,57216.0,Paid,2021,11,2021,12
Inv-905668,So-994944,C0440,Hyd001,2024-06-29,2024-07-29,1004160,259348.8,1263508.8,Paid,2024,6,2024,7
Inv-330731,So-333793,C0242,Chn001,2020-09-03,2020-10-03,685780,184455.4,870235.4,Paid,2020,9,2020,10
Inv-113787,So-127731,C0256,Pun001,2024-06-09,2024-07-24,1907990,528418.2000000001,2436408.2,Paid,2024,6,2024,7
Inv-185813,So-818317,C0120,Hyd001,2024-04-02,2024-05-02,290800,71724.00000000001,362524.0,Partially Paid,2024,4,2024,5
Inv-203648,So-877365,C0056,Del001,2023-01-02,2023-02-01,3741910,1037553.8,4779463.8,Paid,2023,1,2023,2
Inv-873156,So-655041,C0148,Ahm001,2024-08-11,2024-08-26,349000,97720.0,446720.0,Paid,2024,8,2024,8
Inv-386898,So-690646,C0044,Kol001,2020-10-12,2020-11-11,2824960,772337.8000000002,3597297.8,Paid,2020,10,2020,11
Inv-897158,So-285873,C0253,Pun001,2020-12-08,2021-02-06,2452670,673235.6000000001,3125905.6,Paid,2020,12,2021,2
Inv-813162,So-654392,C0113,Chn001,2024-01-09,2024-02-08,955920,267425.60000000003,1223345.6,Paid,2024,1,2024,2
Inv-130616,So-591231,C0481,Chn001,2019-12-01,2019-12-31,250500,70140.0,320640.0,Paid,2019,12,2019,12
Inv-427751,So-110912,C0405,Pun001,2020-01-21,2020-02-20,1790710,490597.8000000001,2281307.8,Paid,2020,1,2020,2
Inv-825819,So-354106,C0033,Chn001,2019-04-25,2019-06-24,143600,32438.000000000004,176038.0,Unpaid,2019,4,2019,6
Inv-881924,So-433346,C0387,Kol001,2022-06-04,2022-07-19,568540,156097.2,724637.2,Paid,2022,6,2022,7
Inv-232533,So-259775,C0245,Chn001,2021-07-26,2021-08-25,4030,725.4,4755.4,Partially Paid,2021,7,2021,8
Inv-648430,So-355698,C0023,Chn001,2024-01-19,2024-02-03,78170,20830.6,99000.6,Partially Paid,2024,1,2024,2
Inv-402471,So-693197,C0194,Chn001,2024-12-13,2025-02-11,763810,210535.8,974345.8,Paid,2024,12,2025,2
Inv-863804,So-112778,C0044,Kol001,2024-07-06,2024-08-05,597600,158278.0,755878.0,Unpaid,2024,7,2024,8
Inv-711924,So-578283,C0035,Chn001,2021-09-12,2021-11-11,588450,156866.0,745316.0,Partially Paid,2021,9,2021,11
Inv-592618,So-965228,C0170,Hyd001,2019-12-27,2020-01-26,1568680,436992.4,2005672.4,Unpaid,2019,12,2020,1
Inv-177682,So-822886,C0130,Pun001,2024-09-14,2024-10-29,504890,135340.2,640230.2,Paid,2024,9,2024,10
Inv-266086,So-417192,C0411,Hyd001,2019-08-28,2019-09-27,2991660,831968.8,3823628.8,Unpaid,2019,8,2019,9
Inv-492321,So-440698,C0075,Hyd001,2019-09-08,2019-10-23,2052080,571909.4000000001,2623989.4,Paid,2019,9,2019,10
Inv-928706,So-993417,C0285,Pun001,2020-11-13,2020-11-28,147450,40481.00000000001,187931.0,Paid,2020,11,2020,11
Inv-625024,So-421130,C0275,Ahm001,2019-11-28,2019-12-13,1295000,351295.00000000006,1646295.0,Paid,2019,11,2019,12
Inv-657800,So-198676,C0463,Ahm001,2022-12-16,2022-12-31,1854430,509672.4,2364102.4,Partially Paid,2022,12,2022,12
Inv-135513,So-586648,C0176,Chn001,2022-09-05,2022-09-20,1199150,331487.0,1530637.0,Paid,2022,9,2022,9
Inv-865376,So-326679,C0333,Hyd001,2020-03-23,2020-04-07,480700,133626.00000000003,614326.0,Paid,2020,3,2020,4
Inv-182859,So-480154,C0400,Del001,2023-12-06,2024-02-04,1311830,366579.4,1678409.4,Paid,2023,12,2024,2
Inv-578536,So-258531,C0054,Chn001,2024-01-27,2024-02-11,4164350,1162943.0000000002,5327293.0,Paid,2024,1,2024,2
Inv-740796,So-218255,C0182,Kol001,2019-03-14,2019-04-28,5000,900.0,5900.0,Paid,2019,3,2019,4
Inv-297910,So-296787,C0324,Chn001,2023-05-22,2023-07-06,538900,142382.0,681282.0,Paid,2023,5,2023,7
Inv-901776,So-416059,C0464,Ahm001,2023-08-03,2023-09-17,770500,214570.00000000003,985070.0,Partially Paid,2023,8,2023,9
Inv-892247,So-591079,C0297,Chn001,2022-11-25,2022-12-10,994980,274516.4,1269496.4,Unpaid,2022,11,2022,12
Inv-166885,So-481402,C0169,Ahm001,2023-02-12,2023-03-14,160870,44166.600000000006,205036.6,Paid,2023,2,2023,3
Inv-468929,So-633951,C0054,Chn001,2019-08-31,2019-09-15,806800,224824.00000000003,1031624.0,Paid,2019,8,2019,9
Inv-496221,So-449750,C0040,Del001,2022-07-22,2022-08-06,661500,172120.00000000003,833620.0,Paid,2022,7,2022,8
Inv-783241,So-774584,C0246,Del001,2023-09-07,2023-10-07,3955600,1085323.0,5040923.0,Paid,2023,9,2023,10
Inv-496842,So-579597,C0144,Ahm001,2019-04-08,2019-06-07,2313650,640627.0,2954277.0,Partially Paid,2019,4,2019,6
Inv-402924,So-644824,C0338,Ahm001,2023-11-15,2024-01-14,10200,1836.0,12036.0,Partially Paid,2023,11,2024,1
Inv-441892,So-915792,C0221,Del001,2019-07-10,2019-08-24,2329220,629729.6000000001,2958949.6,Paid,2019,7,2019,8
Inv-810172,So-300815,C0460,Del001,2020-08-13,2020-10-12,969500,271460.0,1240960.0,Paid,2020,8,2020,10
Inv-184825,So-976237,C0426,Kol001,2024-06-26,2024-08-10,213800,59864.00000000001,273664.0,Paid,2024,6,2024,8
Inv-868700,So-977544,C0337,Del001,2023-01-04,2023-02-03,755700,208566.00000000003,964266.0,Unpaid,2023,1,2023,2
Inv-828000,So-932207,C0328,Kol001,2023-01-02,2023-02-16,1292940,360979.20000000007,1653919.2,Paid,2023,1,2023,2
Inv-110987,So-545439,C0359,Hyd001,2023-07-27,2023-09-10,2380150,653487.0000000001,3033637.0,Paid,2023,7,2023,9
Inv-167654,So-153106,C0386,Del001,2023-07-25,2023-08-24,503250,135735.0,638985.0,Unpaid,2023,7,2023,8
Inv-931444,So-218796,C0214,Pun001,2024-09-22,2024-11-06,913920,249125.6,1163045.6,Paid,2024,9,2024,11
Inv-712695,So-632442,C0433,Ahm001,2022-06-19,2022-08-18,4129530,1153475.4,5283005.4,Paid,2022,6,2022,8
Inv-675606,So-646079,C0235,Chn001,2020-02-10,2020-03-11,1099800,304079.0,1403879.0,Paid,2020,2,2020,3
Inv-192691,So-791740,C0358,Pun001,2021-01-31,2021-02-15,2125800,576864.0000000001,2702664.0,Paid,2021,1,2021,2
Inv-704897,So-832084,C0082,Ahm001,2022-08-18,2022-10-17,770690,187674.2,958364.2,Paid,2022,8,2022,10
Inv-586578,So-668963,C0225,Del001,2020-09-21,2020-10-21,26200,4716.0,30916.0,Paid,2020,9,2020,10
Inv-502786,So-904672,C0035,Chn001,2021-10-14,2021-12-13,1778550,489469.00000000006,2268019.0,Partially Paid,2021,10,2021,12
Inv-216151,So-224840,C0351,Chn001,2020-03-06,2020-04-05,2339090,615606.2000000001,2954696.2,Paid,2020,3,2020,4
Inv-189639,So-667304,C0056,Del001,2019-01-11,2019-02-10,2730150,753137.0000000001,3483287.0,Paid,2019,1,2019,2
Inv-285383,So-487659,C0189,Kol001,2022-11-29,2023-01-28,27670,7220.6,34890.6,Paid,2022,11,2023,1
Inv-242090,So-909840,C0042,Chn001,2019-11-07,2019-11-22,2365220,656979.6000000001,3022199.6,Paid,2019,11,2019,11
Inv-360015,So-771127,C0009,Ahm001,2022-05-12,2022-07-11,3349660,921588.8000000002,4271248.8,Paid,2022,5,2022,7
Inv-663374,So-190900,C0097,Pun001,2019-03-27,2019-04-11,3180330,889179.4,4069509.4,Partially Paid,2019,3,2019,4
Inv-499000,So-687233,C0126,Hyd001,2023-04-10,2023-04-25,2051080,557449.4000000001,2608529.4,Partially Paid,2023,4,2023,4
Inv-630792,So-166785,C0182,Kol001,2022-04-12,2022-05-27,1041840,271031.2,1312871.2,Unpaid,2022,4,2022,5
Inv-722991,So-118270,C0169,Ahm001,2023-03-13,2023-04-12,958650,262257.00000000006,1220907.0,Paid,2023,3,2023,4
Inv-895979,So-423872,C0279,Chn001,2020-11-22,2020-12-22,1746990,483968.20000000007,2230958.2,Partially Paid,2020,11,2020,12
Inv-874780,So-609355,C0197,Ahm001,2022-11-17,2023-01-01,2353750,654760.0000000001,3008510.0,Partially Paid,2022,11,2023,1
Inv-999148,So-106251,C0180,Hyd001,2019-11-24,2020-01-23,1511470,412844.6,1924314.6,Paid,2019,11,2020,1
Inv-452534,So-851682,C0449,Kol001,2022-01-22,2022-03-08,1605270,422983.6,2028253.6,Partially Paid,2022,1,2022,3
Inv-642097,So-590889,C0226,Ahm001,2023-09-26,2023-10-26,2930500,820145.0000000001,3750645.0,Paid,2023,9,2023,10
Inv-991809,So-745830,C0037,Pun001,2022-12-28,2023-01-27,2384200,667576.0000000001,3051776.0,Partially Paid,2022,12,2023,1
Inv-683783,So-202397,C0489,Chn001,2023-11-15,2023-12-15,3720,669.6,4389.6,Paid,2023,11,2023,12
Inv-819520,So-862390,C0124,Pun001,2024-06-20,2024-08-19,9360,1684.8,11044.8,Paid,2024,6,2024,8
Inv-776494,So-256396,C0215,Chn001,2019-12-18,2020-01-02,411890,110325.2,522215.2,Paid,2019,12,2020,1
Inv-626531,So-546401,C0468,Hyd001,2021-07-08,2021-09-06,721890,198580.2,920470.2,Paid,2021,7,2021,9
Inv-464800,So-802506,C0158,Kol001,2023-05-26,2023-06-25,382530,80155.40000000001,462685.4,Partially Paid,2023,5,2023,6
Inv-480304,So-757708,C0428,Del001,2023-12-04,2024-02-02,327590,87556.20000000001,415146.2,Partially Paid,2023,12,2024,2
Inv-268042,So-325607,C0405,Pun001,2021-07-31,2021-08-30,789640,219945.20000000004,1009585.2,Paid,2021,7,2021,8
Inv-677714,So-822117,C0327,Ahm001,2020-04-25,2020-05-10,2371480,652506.4,3023986.4,Partially Paid,2020,4,2020,5
Inv-919111,So-117031,C0416,Chn001,2021-04-11,2021-05-11,3539560,982320.8,4521880.8,Unpaid,2021,4,2021,5
Inv-100988,So-505376,C0164,Del001,2020-11-10,2020-12-25,951050,264669.0,1215719.0,Paid,2020,11,2020,12
Inv-683991,So-742289,C0498,Kol001,2024-09-01,2024-10-01,2111670,586040.6000000001,2697710.6,Partially Paid,2024,9,2024,10
Inv-615699,So-101698,C0391,Ahm001,2021-03-29,2021-05-28,14900,4172.0,19072.0,Paid,2021,3,2021,5
Inv-334982,So-265956,C0128,Ahm001,2019-06-21,2019-08-20,161600,43508.00000000001,205108.0,Partially Paid,2019,6,2019,8
Inv-725403,So-107247,C0238,Chn001,2019-05-14,2019-05-29,1555500,408180.0,1963680.0,Paid,2019,5,2019,5
Inv-966306,So-254883,C0013,Ahm001,2019-01-04,2019-02-03,1261250,352275.00000000006,1613525.0,Paid,2019,1,2019,2
Inv-546707,So-593435,C0215,Chn001,2024-07-10,2024-07-25,1680600,465488.0,2146088.0,Paid,2024,7,2024,7
Inv-495565,So-107674,C0223,Ahm001,2024-10-24,2024-11-23,837480,234246.4,1071726.4,Paid,2024,10,2024,11
Inv-365913,So-495886,C0063,Del001,2022-04-20,2022-05-20,331200,92736.0,423936.0,Paid,2022,4,2022,5
Inv-144362,So-624320,C0339,Chn001,2019-05-13,2019-06-12,1506350,418873.00000000006,1925223.0,Paid,2019,5,2019,6
Inv-298013,So-884904,C0241,Ahm001,2021-11-15,2022-01-14,3343950,930871.0,4274821.0,Unpaid,2021,11,2022,1
Inv-606477,So-958592,C0274,Chn001,2019-11-16,2020-01-15,1754920,490585.6000000001,2245505.6,Partially Paid,2019,11,2020,1
Inv-908303,So-339170,C0092,Ahm001,2020-10-03,2020-11-02,2073590,573216.2000000001,2646806.2,Paid,2020,10,2020,11
Inv-508024,So-327394,C0186,Kol001,2020-10-08,2020-11-07,1433870,397691.6,1831561.6,Paid,2020,10,2020,11
Inv-789744,So-312697,C0135,Del001,2021-03-14,2021-05-13,1792650,501252.00000000006,2293902.0,Paid,2021,3,2021,5
Inv-308254,So-702948,C0132,Pun001,2020-03-22,2020-04-21,868200,231176.00000000003,1099376.0,Paid,2020,3,2020,4
Inv-488004,So-707349,C0417,Kol001,2020-08-10,2020-09-09,1718100,472388.00000000006,2190488.0,Paid,2020,8,2020,9
Inv-258844,So-718903,C0197,Ahm001,2020-01-15,2020-02-29,272250,68455.0,340705.0,Partially Paid,2020,1,2020,2
Inv-948273,So-964477,C0140,Pun001,2019-08-20,2019-10-19,63450,13136.0,76586.0,Paid,2019,8,2019,10
Inv-711713,So-925297,C0145,Pun001,2019-12-28,2020-02-11,359670,77245.6,436915.6,Paid,2019,12,2020,2
Inv-961892,So-517244,C0255,Chn001,2024-03-09,2024-03-24,1148690,307154.20000000007,1455844.2,Paid,2024,3,2024,3
Inv-574815,So-828659,C0153,Pun001,2020-05-20,2020-06-19,1917550,532204.0000000001,2449754.0,Paid,2020,5,2020,6
Inv-541905,So-312356,C0450,Kol001,2022-11-15,2022-12-15,2939800,819234.0000000001,3759034.0,Partially Paid,2022,11,2022,12
Inv-203521,So-163853,C0090,Del001,2022-07-23,2022-08-07,1555600,430548.00000000006,1986148.0,Paid,2022,7,2022,8
Inv-278790,So-630917,C0463,Ahm001,2022-08-14,2022-08-29,2428550,675779.0,3104329.0,Paid,2022,8,2022,8
Inv-132496,So-614095,C0370,Kol001,2024-12-12,2025-01-11,853900,234492.00000000003,1088392.0,Partially Paid,2024,12,2025,1
Inv-402692,So-664918,C0091,Pun001,2021-03-24,2021-05-08,71400,12852.0,84252.0,Partially Paid,2021,3,2021,5
Inv-232926,So-333728,C0204,Hyd001,2022-11-14,2022-12-14,432950,121226.0,554176.0,Partially Paid,2022,11,2022,12
Inv-847999,So-646228,C0311,Del001,2024-01-15,2024-02-29,380100,99318.0,479418.0,Paid,2024,1,2024,2
Inv-401788,So-689885,C0124,Pun001,2020-04-13,2020-06-12,14400,2592.0,16992.0,Paid,2020,4,2020,6
Inv-995169,So-714549,C0331,Del001,2022-07-31,2022-09-14,737480,193876.4,931356.4,Paid,2022,7,2022,9
Inv-183206,So-889140,C0285,Pun001,2024-11-09,2024-11-24,414000,115920.0,529920.0,Paid,2024,11,2024,11
Inv-474806,So-442625,C0055,Del001,2022-08-12,2022-09-26,5052790,1406927.2000000002,6459717.2,Paid,2022,8,2022,9
Inv-194984,So-788600,C0493,Chn001,2021-09-15,2021-10-15,967800,254284.0,1222084.0,Partially Paid,2021,9,2021,10
Inv-201097,So-894991,C0156,Chn001,2020-02-24,2020-03-10,1682640,470515.20000000007,2153155.2,Unpaid,2020,2,2020,3
Inv-751484,So-343411,C0200,Del001,2022-05-06,2022-06-20,2089520,572973.6000000001,2662493.6,Paid,2022,5,2022,6
Inv-675990,So-223792,C0145,Pun001,2019-10-17,2019-12-01,2518220,703344.6000000001,3221564.6,Paid,2019,10,2019,12
Inv-274728,So-311562,C0082,Ahm001,2022-01-05,2022-03-06,716310,185785.8,902095.8,Paid,2022,1,2022,3
Inv-258281,So-193560,C0014,Kol001,2022-09-30,2022-10-30,236400,66077.00000000001,302477.0,Paid,2022,9,2022,10
Inv-525733,So-383433,C0418,Pun001,2021-10-28,2021-11-12,314190,84264.20000000001,398454.2,Partially Paid,2021,10,2021,11
Inv-246459,So-302939,C0061,Hyd001,2019-02-10,2019-03-27,1395600,390478.00000000006,1786078.0,Paid,2019,2,2019,3
Inv-852878,So-591911,C0231,Pun001,2019-07-12,2019-07-27,770530,214235.4,984765.4,Paid,2019,7,2019,7
Inv-349907,So-713864,C0334,Chn001,2019-06-02,2019-06-17,125310,28935.800000000003,154245.8,Partially Paid,2019,6,2019,6
Inv-705142,So-834857,C0457,Kol001,2021-01-26,2021-02-10,1427160,381568.8000000001,1808728.8,Paid,2021,1,2021,2
Inv-365741,So-959945,C0363,Ahm001,2024-02-07,2024-03-08,642760,176466.80000000002,819226.8,Paid,2024,2,2024,3
Inv-938403,So-350834,C0178,Kol001,2021-06-25,2021-08-24,214700,60116.00000000001,274816.0,Paid,2021,6,2021,8
Inv-943623,So-413413,C0329,Pun001,2023-12-07,2024-01-21,397150,111202.0,508352.0,Paid,2023,12,2024,1
Inv-872439,So-870846,C0332,Hyd001,2020-03-14,2020-04-28,1749450,462451.00000000006,2211901.0,Paid,2020,3,2020,4
Inv-515172,So-520608,C0394,Hyd001,2021-01-18,2021-03-04,2025750,549735.0000000001,2575485.0,Paid,2021,1,2021,3
Inv-704963,So-254444,C0338,Ahm001,2021-02-10,2021-04-11,2533850,691023.0000000001,3224873.0,Partially Paid,2021,2,2021,4
Inv-437651,So-958288,C0308,Del001,2024-01-28,2024-03-28,48960,11752.8,60712.8,Paid,2024,1,2024,3
Inv-897765,So-376744,C0017,Chn001,2022-10-04,2022-10-19,3579640,997785.2,4577425.2,Paid,2022,10,2022,10
Inv-315405,So-141731,C0312,Pun001,2022-04-25,2022-06-09,3246140,903695.2,4149835.2,Partially Paid,2022,4,2022,6
Inv-759713,So-706118,C0191,Kol001,2023-06-19,2023-07-19,3304300,915604.0,4219904.0,Paid,2023,6,2023,7
Inv-384555,So-110183,C0213,Pun001,2024-08-13,2024-08-28,427540,107377.2,534917.2,Paid,2024,8,2024,8
Inv-994309,So-344705,C0328,Kol001,2024-11-28,2025-01-12,799300,219384.00000000003,1018684.0,Paid,2024,11,2025,1
Inv-876171,So-318967,C0024,Chn001,2020-06-22,2020-08-21,189500,46360.0,235860.0,Paid,2020,6,2020,8
Inv-914578,So-612771,C0007,Pun001,2024-11-12,2024-12-27,242400,67292.0,309692.0,Paid,2024,11,2024,12
Inv-837877,So-189996,C0072,Pun001,2024-12-25,2025-01-09,1773100,487703.00000000006,2260803.0,Paid,2024,12,2025,1
Inv-549266,So-340799,C0014,Kol001,2019-04-18,2019-05-18,800460,202897.8,1003357.8,Paid,2019,4,2019,5
Inv-145307,So-588092,C0083,Del001,2020-01-30,2020-03-15,4702160,1305818.8,6007978.8,Paid,2020,1,2020,3
Inv-355516,So-199104,C0497,Chn001,2023-11-09,2023-12-24,461500,122420.0,583920.0,Paid,2023,11,2023,12
Inv-558172,So-801465,C0300,Del001,2022-04-20,2022-05-05,2947940,823639.2000000001,3771579.2,Partially Paid,2022,4,2022,5
Inv-912762,So-673781,C0440,Hyd001,2020-12-04,2021-01-03,920480,243161.4,1163641.4,Paid,2020,12,2021,1
Inv-753123,So-776245,C0005,Ahm001,2019-06-25,2019-07-25,1220760,324076.80000000005,1544836.8,Paid,2019,6,2019,7
Inv-691968,So-797852,C0132,Pun001,2020-06-05,2020-07-05,1835300,504994.0,2340294.0,Paid,2020,6,2020,7
Inv-271777,So-494803,C0496,Pun001,2023-04-26,2023-05-11,64550,16274.000000000002,80824.0,Paid,2023,4,2023,5
Inv-848784,So-362749,C0110,Chn001,2021-07-04,2021-08-03,1018740,280563.2,1299303.2,Paid,2021,7,2021,8
Inv-638338,So-145223,C0208,Kol001,2019-01-29,2019-03-15,1643800,456724.00000000006,2100524.0,Paid,2019,1,2019,3
Inv-287687,So-978013,C0373,Hyd001,2024-04-26,2024-05-11,1339750,371735.0,1711485.0,Partially Paid,2024,4,2024,5
Inv-250731,So-641131,C0442,Kol001,2019-03-23,2019-04-07,1009190,275354.20000000007,1284544.2,Partially Paid,2019,3,2019,4
Inv-839481,So-958826,C0181,Pun001,2019-07-19,2019-08-18,1364210,377357.8000000001,1741567.8,Paid,2019,7,2019,8
Inv-753736,So-486472,C0132,Pun001,2022-07-21,2022-08-20,1317350,360973.00000000006,1678323.0,Partially Paid,2022,7,2022,8
Inv-265490,So-694747,C0145,Pun001,2022-08-31,2022-10-15,234750,62645.00000000001,297395.0,Paid,2022,8,2022,10
Inv-438281,So-495634,C0462,Chn001,2021-04-08,2021-04-23,2263050,630889.0000000001,2893939.0,Partially Paid,2021,4,2021,4
Inv-904744,So-500602,C0494,Chn001,2019-03-03,2019-04-17,3608450,1005836.0000000002,4614286.0,Paid,2019,3,2019,4
Inv-845304,So-331907,C0039,Hyd001,2021-08-18,2021-09-17,226000,63280.00000000001,289280.0,Paid,2021,8,2021,9
Inv-401904,So-180461,C0134,Ahm001,2022-08-18,2022-10-17,2950650,816932.0000000001,3767582.0,Paid,2022,8,2022,10
Inv-946473,So-413944,C0293,Pun001,2021-11-01,2021-12-01,1474090,399356.20000000007,1873446.2,Paid,2021,11,2021,12
Inv-434314,So-488731,C0452,Hyd001,2021-05-21,2021-06-20,1959190,547659.2000000001,2506849.2,Paid,2021,5,2021,6
Inv-180286,So-203178,C0500,Kol001,2020-10-28,2020-11-27,782760,211791.8,994551.8,Partially Paid,2020,10,2020,11
Inv-801425,So-548949,C0071,Kol001,2019-11-27,2020-01-11,190350,43503.0,233853.0,Paid,2019,11,2020,1
Inv-812854,So-237051,C0436,Kol001,2023-01-27,2023-02-26,2610220,723869.6000000001,3334089.6,Paid,2023,1,2023,2
Inv-814493,So-499053,C0132,Pun001,2019-03-08,2019-04-07,1191400,328062.00000000006,1519462.0,Paid,2019,3,2019,4
Inv-703126,So-857830,C0494,Chn001,2024-12-04,2025-01-18,630530,171400.4,801930.4,Paid,2024,12,2025,1
Inv-683781,So-701182,C0177,Pun001,2024-12-27,2025-02-10,3066720,857079.6000000001,3923799.6,Paid,2024,12,2025,2
Inv-336823,So-961387,C0411,Hyd001,2019-11-27,2019-12-27,453700,127036.0,580736.0,Unpaid,2019,11,2019,12
Inv-444543,So-386899,C0035,Chn001,2020-05-10,2020-07-09,1542020,414453.6,1956473.6,Paid,2020,5,2020,7
Inv-428314,So-286466,C0150,Ahm001,2020-04-07,2020-05-22,820150,225817.00000000003,1045967.0,Paid,2020,4,2020,5
Inv-244319,So-700402,C0499,Pun001,2024-09-25,2024-10-25,1534550,429299.00000000006,1963849.0,Partially Paid,2024,9,2024,10
Inv-174723,So-591798,C0254,Ahm001,2019-09-10,2019-10-10,4044890,1121115.2000000002,5166005.2,Paid,2019,9,2019,10
Inv-109145,So-319809,C0468,Hyd001,2019-11-14,2020-01-13,1592240,431813.2,2024053.2,Paid,2019,11,2020,1
Inv-745042,So-148363,C0483,Del001,2021-03-14,2021-04-13,429080,104244.4,533324.4,Paid,2021,3,2021,4
Inv-244686,So-378365,C0133,Ahm001,2019-09-25,2019-10-10,2712210,759387.8,3471597.8,Paid,2019,9,2019,10
Inv-212142,So-592810,C0220,Kol001,2020-05-12,2020-07-11,920350,238193.00000000003,1158543.0,Partially Paid,2020,5,2020,7
Inv-765849,So-538495,C0030,Hyd001,2023-03-02,2023-05-01,2719620,749781.6000000001,3469401.6,Paid,2023,3,2023,5
Inv-691290,So-813775,C0154,Del001,2022-10-07,2022-10-22,1729630,478613.4,2208243.4,Partially Paid,2022,10,2022,10
Inv-166023,So-386162,C0201,Chn001,2019-05-01,2019-05-16,1876800,495519.00000000006,2372319.0,Paid,2019,5,2019,5
Inv-419614,So-232832,C0457,Kol001,2019-12-25,2020-01-09,830490,227463.2,1057953.2,Partially Paid,2019,12,2020,1
Inv-235020,So-122007,C0496,Pun001,2022-03-21,2022-04-05,1100650,302177.0,1402827.0,Paid,2022,3,2022,4
Inv-176773,So-493310,C0041,Hyd001,2022-05-18,2022-07-17,1532910,414073.8000000001,1946983.8,Unpaid,2022,5,2022,7
Inv-515960,So-615077,C0021,Hyd001,2022-11-16,2022-12-01,77520,13953.6,91473.6,Paid,2022,11,2022,12
Inv-844932,So-137400,C0383,Pun001,2020-12-06,2020-12-21,4400850,1211213.0,5612063.0,Paid,2020,12,2020,12
Inv-134522,So-913758,C0475,Kol001,2019-02-08,2019-03-25,77350,13923.0,91273.0,Partially Paid,2019,2,2019,3
Inv-849134,So-126946,C0254,Ahm001,2020-05-20,2020-06-19,1406490,370833.20000000007,1777323.2,Paid,2020,5,2020,6
Inv-201490,So-687020,C0439,Chn001,2019-07-10,2019-08-09,1432670,386130.6,1818800.6,Unpaid,2019,7,2019,8
Inv-190400,So-353721,C0037,Pun001,2024-03-08,2024-04-07,1102700,294196.0,1396896.0,Paid,2024,3,2024,4
Inv-507821,So-104398,C0425,Chn001,2022-09-16,2022-10-16,1872350,503753.00000000006,2376103.0,Paid,2022,9,2022,10
Inv-658535,So-621364,C0411,Hyd001,2023-02-21,2023-03-23,1344660,359298.80000000005,1703958.8,Partially Paid,2023,2,2023,3
